Datetime,hr,spo2,stress_state,GSR(kohm),Features
19:41.0,88,96.1,1,769.9,Anxiety
19:41.1,88,96.1,1,772.96,Anxiety
19:41.2,88,96.1,1,769.9,Anxiety
19:41.4,88,96.1,1,769.9,Anxiety
19:41.6,88,96.1,1,769.9,Anxiety
19:41.8,88,96.1,1,769.9,Anxiety
19:41.9,88,96.1,1,772.96,Anxiety
19:42.0,88,96.1,1,769.9,Anxiety
19:42.1,88,96.1,1,772.96,Anxiety
19:42.4,88,96.1,1,769.9,Anxiety
19:42.5,88,96.1,1,772.96,Anxiety
19:42.7,88,96.1,1,772.96,Anxiety
19:42.8,88,96.1,1,769.9,Anxiety
19:42.9,88,96.1,1,772.96,Anxiety
19:43.0,88,96.1,1,769.9,Anxiety
19:43.1,88,96.1,1,769.9,Anxiety
19:43.3,88,96.1,1,772.96,Anxiety
19:43.4,88,96.1,1,769.9,Anxiety
19:43.6,88,96.1,1,769.9,Anxiety
19:43.7,88,96.1,1,772.96,Anxiety
19:43.8,88,96.1,1,769.9,Anxiety
19:43.9,88,96.1,1,769.9,Anxiety
19:44.0,88,96.1,1,769.9,Anxiety
19:44.1,88,96.1,1,769.9,Anxiety
19:44.3,88,96.1,1,769.9,Anxiety
19:44.5,88,96.1,1,769.9,Anxiety
19:44.7,88,96.1,1,769.9,Anxiety
19:44.8,88,96.1,1,772.96,Anxiety
19:44.9,88,96.1,1,769.9,Anxiety
19:45.0,88,96.1,1,772.96,Anxiety
19:45.1,88,96.1,1,769.9,Anxiety
19:45.3,88,96.1,1,769.9,Anxiety
19:45.4,88,96.1,1,769.9,Anxiety
19:45.5,88,96.1,1,769.9,Anxiety
19:45.7,88,96.1,1,769.9,Anxiety
19:45.7,88,96.1,1,769.9,Anxiety
19:45.9,88,96.1,1,769.9,Anxiety
19:46.1,88,96.1,1,769.9,Anxiety
19:46.2,87,96.1,1,769.9,Anxiety
19:46.3,87,96.1,1,769.9,Anxiety
19:46.4,87,96.1,1,772.96,Anxiety
19:46.5,87,96.1,1,769.9,Anxiety
19:46.6,87,96.1,1,772.96,Anxiety
19:46.7,87,96.1,1,769.9,Anxiety
19:46.9,87,96.1,1,769.9,Anxiety
19:47.1,87,96.1,1,772.96,Anxiety
19:47.3,87,96.1,1,769.9,Anxiety
19:47.4,88,96.1,1,760.76,Anxiety
19:47.5,88,96.1,1,754.72,Anxiety
19:47.6,88,96.1,1,748.72,Anxiety
19:47.7,88,96.1,1,739.8,Anxiety
19:47.9,88,96.1,1,733.9,Anxiety
19:48.0,88,96.1,1,728.04,Anxiety
19:48.2,88,96.1,1,728.04,Anxiety
19:48.3,88,96.1,1,730.96,Anxiety
19:48.4,88,96.1,1,728.04,Anxiety
19:48.5,88,96.1,1,728.04,Anxiety
19:48.6,88,96.1,1,730.96,Anxiety
19:48.9,88,96.1,1,733.9,Anxiety
19:49.1,88,96.1,1,736.84,Anxiety
19:49.2,88,96.1,1,736.84,Anxiety
19:49.3,88,96.1,1,739.8,Anxiety
19:49.4,88,96.1,1,739.8,Anxiety
19:49.5,88,96.1,1,742.76,Anxiety
19:49.7,87,96.1,1,742.76,Anxiety
19:49.9,87,96.1,1,745.73,Anxiety
19:50.1,87,96.1,1,751.71,Anxiety
19:50.2,87,96.1,1,748.72,Anxiety
19:50.3,87,96.1,1,751.71,Anxiety
19:50.4,87,96.1,1,754.72,Anxiety
19:50.5,87,96.1,1,754.72,Anxiety
19:50.6,87,96.1,1,754.72,Anxiety
19:50.8,87,96.1,1,757.73,Anxiety
19:50.9,87,96.1,1,757.73,Anxiety
19:51.1,87,96.1,1,760.76,Anxiety
19:51.2,87,96.1,1,760.76,Anxiety
19:51.3,87,96.1,1,763.79,Anxiety
19:51.4,87,96.1,1,760.76,Anxiety
19:51.5,87,96.1,1,763.79,Anxiety
19:51.6,87,96.1,1,766.84,Anxiety
19:51.7,87,96.1,1,763.79,Anxiety
19:51.9,87,96.1,1,766.84,Anxiety
19:52.1,87,96.1,1,766.84,Anxiety
19:52.2,87,96.1,1,766.84,Anxiety
19:52.3,87,96.1,1,766.84,Anxiety
19:52.4,87,96.1,1,766.84,Anxiety
19:52.5,87,96.1,1,769.9,Anxiety
19:52.6,87,96.1,1,769.9,Anxiety
19:52.8,87,96.1,1,769.9,Anxiety
19:52.9,87,96.1,1,772.96,Anxiety
19:53.0,87,96.1,1,769.9,Anxiety
19:53.1,87,96.1,1,772.96,Anxiety
19:53.2,87,96.1,1,769.9,Anxiety
19:53.4,87,96.1,1,769.9,Anxiety
19:53.6,87,96.1,1,769.9,Anxiety
19:53.7,87,96.1,1,772.96,Anxiety
19:53.8,87,96.1,1,769.9,Anxiety
19:53.9,87,96.1,1,769.9,Anxiety
19:54.0,87,96.1,1,772.96,Anxiety
19:54.2,87,96.1,1,769.9,Anxiety
19:54.2,87,96.1,1,769.9,Anxiety
19:54.5,88,96.1,1,769.9,Anxiety
19:54.6,88,96.1,1,769.9,Anxiety
19:54.8,88,96.1,1,769.9,Anxiety
19:54.9,88,96.1,1,769.9,Anxiety
19:55.0,88,96.1,1,772.96,Anxiety
19:55.2,88,96.1,1,769.9,Anxiety
19:55.2,88,96.1,1,769.9,Anxiety
19:55.4,88,96.1,1,769.9,Anxiety
19:55.7,88,96.1,1,769.9,Anxiety
19:55.8,88,96.1,1,769.9,Anxiety
19:55.9,88,96.1,1,772.96,Anxiety
19:56.0,88,96.1,1,769.9,Anxiety
19:56.1,88,96.1,1,769.9,Anxiety
19:56.2,88,96.1,1,772.96,Anxiety
19:56.4,88,96.1,1,772.96,Anxiety
19:56.6,88,96.1,1,769.9,Anxiety
19:56.8,88,96.1,1,769.9,Anxiety
19:56.9,88,96.1,1,769.9,Anxiety
19:57.0,88,96.1,1,772.96,Anxiety
19:57.1,88,96.1,1,769.9,Anxiety
19:57.2,88,96.1,1,769.9,Anxiety
19:57.4,88,96.1,1,769.9,Anxiety
19:57.5,88,96.1,1,772.96,Anxiety
19:57.7,88,96.1,1,769.9,Anxiety
19:57.8,88,96.1,1,772.96,Anxiety
19:57.9,88,96.1,1,769.9,Anxiety
19:58.0,88,96.1,1,769.9,Anxiety
19:58.1,88,96.1,1,772.96,Anxiety
19:58.2,88,96.1,1,769.9,Anxiety
19:58.4,88,96.1,1,769.9,Anxiety
19:58.6,88,96.1,1,776.04,Anxiety
19:58.7,88,96.1,1,769.9,Anxiety
19:58.8,88,96.1,1,769.9,Anxiety
19:58.9,88,96.1,1,772.96,Anxiety
19:59.0,88,96.1,1,769.9,Anxiety
19:59.1,88,96.1,1,769.9,Anxiety
19:59.4,88,96.1,1,772.96,Anxiety
19:59.6,89,96.1,1,769.9,Anxiety
19:59.7,89,96.1,1,772.96,Anxiety
19:59.9,89,96.1,1,769.9,Anxiety
20:00.0,89,96.1,1,769.9,Anxiety
20:00.1,89,96.1,1,769.9,Anxiety
20:00.2,89,96.1,1,769.9,Anxiety
20:00.4,89,96.1,1,769.9,Anxiety
20:00.6,89,96.1,1,769.9,Anxiety
20:00.7,89,96.1,1,769.9,Anxiety
20:00.7,89,96.1,1,769.9,Anxiety
20:01.0,89,96.1,1,769.9,Anxiety
20:01.1,89,96.1,1,772.96,Anxiety
20:01.3,89,96.1,1,769.9,Anxiety
20:01.4,89,96.1,1,769.9,Anxiety
20:01.6,89,96.1,1,769.9,Anxiety
20:01.7,89,96.1,1,769.9,Anxiety
20:01.8,89,96.1,1,772.96,Anxiety
20:01.9,89,96.1,1,769.9,Anxiety
20:02.1,89,96.1,1,772.96,Anxiety
20:02.2,89,96.1,1,769.9,Anxiety
20:02.3,89,96.1,1,769.9,Anxiety
20:02.4,89,96.1,1,769.9,Anxiety
20:02.5,89,96.1,1,769.9,Anxiety
20:02.6,89,96.1,1,772.96,Anxiety
20:02.7,89,96.1,1,769.9,Anxiety
20:02.9,89,96.1,1,772.96,Anxiety
20:03.1,89,96.1,1,769.9,Anxiety
20:03.3,89,96.1,1,769.9,Anxiety
20:03.4,89,96.1,1,772.96,Anxiety
20:03.5,89,96.1,1,769.9,Anxiety
20:03.7,89,96.1,1,772.96,Anxiety
20:03.7,89,96.1,1,772.96,Anxiety
20:03.9,89,96.1,1,769.9,Anxiety
20:04.1,89,96.1,1,769.9,Anxiety
20:04.2,89,96.1,1,769.9,Anxiety
20:04.3,89,96.1,1,772.96,Anxiety
20:04.4,89,96.1,1,769.9,Anxiety
20:04.5,89,96.1,1,772.96,Anxiety
20:04.7,89,96.1,1,769.9,Anxiety
20:04.7,89,96.1,1,769.9,Anxiety
20:04.8,89,96.1,1,769.9,Anxiety
20:04.9,89,96.1,1,769.9,Anxiety
20:05.1,89,96.1,1,772.96,Anxiety
20:05.2,89,96.1,1,769.9,Anxiety
20:05.3,89,96.1,1,769.9,Anxiety
20:05.4,89,96.1,1,769.9,Anxiety
20:05.5,89,96.1,1,769.9,Anxiety
20:05.7,89,96.1,1,769.9,Anxiety
20:05.9,89,96.1,1,772.96,Anxiety
20:06.1,89,96.1,1,769.9,Anxiety
20:06.2,89,96.1,1,776.04,Anxiety
20:06.3,89,96.1,1,769.9,Anxiety
20:06.4,89,96.1,1,772.96,Anxiety
20:06.5,89,96.1,1,769.9,Anxiety
20:06.6,89,96.1,1,769.9,Anxiety
20:06.9,89,96.1,1,769.9,Anxiety
20:07.2,89,96.1,1,769.9,Anxiety
20:07.3,89,96.1,1,769.9,Anxiety
20:07.4,89,96.1,1,772.96,Anxiety
20:07.5,89,96.0,1,769.9,Anxiety
20:07.6,89,96.0,1,772.96,Anxiety
20:07.9,89,96.0,1,772.96,Anxiety
20:08.1,89,96.0,1,769.9,Anxiety
20:08.2,89,96.0,1,772.96,Anxiety
20:08.3,89,96.0,1,769.9,Anxiety
20:08.4,89,96.0,1,769.9,Anxiety
20:08.5,89,96.0,1,769.9,Anxiety
20:08.6,89,96.0,1,769.9,Anxiety
20:08.8,89,96.0,1,769.9,Anxiety
20:08.9,89,96.0,1,769.9,Anxiety
20:09.1,89,96.0,1,769.9,Anxiety
20:09.2,89,96.0,1,769.9,Anxiety
20:09.3,89,96.0,1,772.96,Anxiety
20:09.4,89,96.0,1,769.9,Anxiety
20:09.6,89,96.0,1,769.9,Anxiety
20:09.7,89,96.0,1,769.9,Anxiety
20:09.9,89,96.0,1,769.9,Anxiety
20:09.9,89,96.0,1,769.9,Anxiety
20:10.1,89,96.0,1,760.76,Anxiety
20:10.2,89,96.0,1,748.72,Anxiety
20:10.3,89,96.0,1,742.76,Anxiety
20:10.3,89,96.0,1,742.76,Anxiety
20:10.5,89,96.0,1,733.9,Anxiety
20:10.6,89,96.0,1,730.96,Anxiety
20:10.8,89,96.0,1,725.13,Anxiety
20:10.9,89,96.0,1,725.13,Anxiety
20:11.0,89,96.0,1,722.22,Anxiety
20:11.1,89,96.0,1,722.22,Anxiety
20:11.2,89,96.0,1,725.13,Anxiety
20:11.4,89,96.0,1,722.22,Anxiety
20:11.6,89,96.0,1,722.22,Anxiety
20:11.7,88,96.0,1,725.13,Anxiety
20:11.8,88,96.0,1,722.22,Anxiety
20:11.9,88,96.0,1,725.13,Anxiety
20:12.0,88,96.0,1,722.22,Anxiety
20:12.1,88,96.0,1,722.22,Anxiety
20:12.2,88,96.0,1,722.22,Anxiety
20:12.4,88,96.0,1,725.13,Anxiety
20:12.5,88,96.0,1,722.22,Anxiety
20:12.6,88,96.0,1,722.22,Anxiety
20:12.8,88,96.0,1,722.22,Anxiety
20:12.9,88,96.0,1,725.13,Anxiety
20:13.0,88,96.0,1,728.04,Anxiety
20:13.1,88,96.0,1,728.04,Anxiety
20:13.2,88,96.0,1,730.96,Anxiety
20:13.4,88,96.0,1,730.96,Anxiety
20:13.6,88,96.0,1,733.9,Anxiety
20:13.8,88,96.0,1,736.84,Anxiety
20:13.9,89,96.0,1,736.84,Anxiety
20:14.0,89,96.0,1,739.8,Anxiety
20:14.2,89,96.0,1,742.76,Anxiety
20:14.3,89,96.0,1,742.76,Anxiety
20:14.4,89,96.0,1,742.76,Anxiety
20:14.6,89,96.0,1,745.73,Anxiety
20:14.7,89,96.0,1,748.72,Anxiety
20:14.8,89,96.0,1,748.72,Anxiety
20:14.9,89,96.0,1,748.72,Anxiety
20:15.0,89,96.0,1,748.72,Anxiety
20:15.2,89,96.0,1,751.71,Anxiety
20:15.4,89,96.0,1,751.71,Anxiety
20:15.6,89,96.0,1,754.72,Anxiety
20:15.7,89,96.0,1,757.73,Anxiety
20:15.8,89,96.0,1,754.72,Anxiety
20:16.0,89,96.0,1,757.73,Anxiety
20:16.1,89,96.0,1,760.76,Anxiety
20:16.4,89,96.0,1,757.73,Anxiety
20:16.5,89,96.0,1,760.76,Anxiety
20:16.6,88,96.0,1,760.76,Anxiety
20:16.7,88,96.0,1,760.76,Anxiety
20:16.9,88,96.0,1,763.79,Anxiety
20:17.1,88,96.0,1,763.79,Anxiety
20:17.2,88,96.0,1,763.79,Anxiety
20:17.4,88,96.0,1,766.84,Anxiety
20:17.6,88,96.0,1,766.84,Anxiety
20:17.7,88,96.0,1,769.9,Anxiety
20:17.8,88,96.0,1,766.84,Anxiety
20:17.9,88,96.0,1,766.84,Anxiety
20:18.0,88,96.0,1,769.9,Anxiety
20:18.1,88,96.0,1,769.9,Anxiety
20:18.4,88,96.0,1,769.9,Anxiety
20:18.4,88,96.0,1,769.9,Anxiety
20:18.5,88,96.0,1,769.9,Anxiety
20:18.6,88,96.0,1,769.9,Anxiety
20:18.7,88,96.0,1,769.9,Anxiety
20:18.9,88,96.0,1,769.9,Anxiety
20:19.1,88,96.0,1,772.96,Anxiety
20:19.3,88,96.0,1,769.9,Anxiety
20:19.4,88,96.0,1,772.96,Anxiety
20:19.5,88,96.0,1,769.9,Anxiety
20:19.7,88,96.0,1,769.9,Anxiety
20:19.7,88,96.0,1,769.9,Anxiety
20:19.9,88,96.0,1,769.9,Anxiety
20:20.0,89,96.0,1,769.9,Anxiety
20:20.1,89,96.0,1,769.9,Anxiety
20:20.3,89,96.0,1,769.9,Anxiety
20:20.4,89,96.0,1,769.9,Anxiety
20:20.5,89,96.0,1,772.96,Anxiety
20:20.7,89,96.0,1,772.96,Anxiety
20:20.9,89,96.0,1,769.9,Anxiety
20:21.1,89,96.0,1,769.9,Anxiety
20:21.2,89,96.0,1,769.9,Anxiety
20:21.3,89,96.0,1,769.9,Anxiety
20:21.4,89,96.0,1,769.9,Anxiety
20:21.5,89,96.0,1,769.9,Anxiety
20:21.6,89,96.0,1,769.9,Anxiety
20:21.8,89,96.0,1,769.9,Anxiety
20:22.0,89,96.0,1,772.96,Anxiety
20:22.1,89,96.0,1,772.96,Anxiety
20:22.2,89,96.0,1,769.9,Anxiety
20:22.3,89,96.0,1,772.96,Anxiety
20:22.4,89,96.0,1,769.9,Anxiety
20:22.5,89,96.0,1,769.9,Anxiety
20:22.6,89,96.0,1,772.96,Anxiety
20:22.9,89,96.0,1,769.9,Anxiety
20:23.1,89,96.0,1,769.9,Anxiety
20:23.2,89,96.0,1,769.9,Anxiety
20:23.3,89,96.0,1,769.9,Anxiety
20:23.4,89,96.0,1,769.9,Anxiety
20:23.5,89,96.0,1,769.9,Anxiety
20:23.7,89,96.0,1,769.9,Anxiety
20:23.8,89,96.0,1,772.96,Anxiety
20:23.9,89,96.0,1,769.9,Anxiety
20:24.0,89,96.0,1,769.9,Anxiety
20:24.2,89,96.0,1,769.9,Anxiety
20:24.3,89,96.0,1,769.9,Anxiety
20:24.4,89,96.0,1,772.96,Anxiety
20:24.5,89,96.0,1,769.9,Anxiety
20:24.6,89,96.0,1,772.96,Anxiety
20:24.9,89,96.0,1,769.9,Anxiety
20:24.9,89,96.0,1,769.9,Anxiety
20:25.1,89,96.0,1,769.9,Anxiety
20:25.1,89,96.0,1,769.9,Anxiety
20:25.3,89,96.0,1,769.9,Anxiety
20:25.6,89,96.0,1,772.96,Anxiety
20:25.9,89,96.0,1,769.9,Anxiety
20:26.0,89,96.0,1,772.96,Anxiety
20:26.2,89,96.0,1,769.9,Anxiety
20:26.3,89,96.0,1,776.04,Anxiety
20:26.4,89,96.0,1,769.9,Anxiety
20:26.5,89,96.0,1,769.9,Anxiety
20:26.6,89,96.0,1,772.96,Anxiety
20:26.8,89,96.0,1,772.96,Anxiety
20:26.9,89,96.0,1,769.9,Anxiety
20:27.0,89,96.0,1,772.96,Anxiety
20:27.2,89,96.0,1,769.9,Anxiety
20:27.4,89,96.0,1,772.96,Anxiety
20:27.6,89,96.0,1,769.9,Anxiety
20:27.7,90,96.0,1,769.9,Anxiety
20:27.8,90,96.0,1,769.9,Anxiety
20:27.9,90,96.0,1,769.9,Anxiety
20:28.0,90,96.0,1,769.9,Anxiety
20:28.2,90,96.0,1,769.9,Anxiety
20:28.3,90,96.0,1,769.9,Anxiety
20:28.5,90,96.0,1,769.9,Anxiety
20:28.6,90,96.0,1,769.9,Anxiety
20:28.7,90,96.0,1,769.9,Anxiety
20:28.8,90,96.0,1,769.9,Anxiety
20:28.9,90,96.0,1,772.96,Anxiety
20:29.0,90,96.0,1,769.9,Anxiety
20:29.2,90,96.0,1,772.96,Anxiety
20:29.4,90,96.0,1,769.9,Anxiety
20:29.6,90,96.0,1,769.9,Anxiety
20:29.7,90,96.0,1,776.04,Anxiety
20:29.8,90,96.0,1,769.9,Anxiety
20:29.9,90,96.0,1,769.9,Anxiety
20:30.0,90,96.0,1,769.9,Anxiety
20:30.2,90,96.0,1,769.9,Anxiety
20:30.3,90,96.0,1,769.9,Anxiety
20:30.5,90,96.0,1,769.9,Anxiety
20:30.6,90,96.0,1,769.9,Anxiety
20:30.7,90,96.0,1,769.9,Anxiety
20:30.8,90,96.0,1,769.9,Anxiety
20:30.9,90,96.0,1,769.9,Anxiety
20:31.0,90,96.0,1,772.96,Anxiety
20:31.1,90,96.0,1,769.9,Anxiety
20:31.2,90,96.0,1,769.9,Anxiety
20:31.4,90,96.0,1,769.9,Anxiety
20:31.6,90,96.0,1,772.96,Anxiety
20:31.7,90,96.0,1,769.9,Anxiety
20:31.8,90,96.0,1,772.96,Anxiety
20:31.9,90,96.0,1,769.9,Anxiety
20:32.1,90,96.0,1,772.96,Anxiety
20:32.4,90,96.0,1,772.96,Anxiety
20:32.4,90,96.0,1,772.96,Anxiety
20:32.6,90,96.0,1,769.9,Anxiety
20:32.7,90,96.0,1,769.9,Anxiety
20:32.8,90,96.0,1,769.9,Anxiety
20:32.9,90,96.0,1,772.96,Anxiety
20:33.1,90,96.0,1,769.9,Anxiety
20:33.2,90,96.0,1,772.96,Anxiety
20:33.4,90,96.0,1,769.9,Anxiety
20:33.4,90,96.0,1,769.9,Anxiety
20:33.6,90,96.0,1,769.9,Anxiety
20:33.7,90,96.0,1,772.96,Anxiety
20:33.8,90,96.0,1,769.9,Anxiety
20:33.9,90,96.0,1,769.9,Anxiety
20:34.0,89,96.0,1,769.9,Anxiety
20:34.1,89,96.0,1,769.9,Anxiety
20:34.4,89,96.0,1,769.9,Anxiety
20:34.4,89,96.0,1,769.9,Anxiety
20:34.5,89,96.0,1,769.9,Anxiety
20:34.7,89,96.0,1,769.9,Anxiety
20:34.9,89,96.0,1,769.9,Anxiety
20:35.1,89,96.0,1,769.9,Anxiety
20:35.2,89,96.0,1,769.9,Anxiety
20:35.3,89,96.0,1,772.96,Anxiety
20:35.4,89,96.0,1,769.9,Anxiety
20:35.5,89,96.0,1,769.9,Anxiety
20:35.7,89,96.0,1,769.9,Anxiety
20:35.9,89,96.0,1,769.9,Anxiety
20:36.0,89,96.0,1,769.9,Anxiety
20:36.1,89,96.0,1,772.96,Anxiety
20:36.3,89,96.0,1,766.84,Anxiety
20:36.4,89,96.0,1,763.79,Anxiety
20:36.5,89,96.0,1,754.72,Anxiety
20:36.7,89,96.0,1,742.76,Anxiety
20:36.9,89,96.0,1,736.84,Anxiety
20:37.1,89,96.0,1,730.96,Anxiety
20:37.2,89,96.0,1,733.9,Anxiety
20:37.4,89,96.0,1,733.9,Anxiety
20:37.5,89,96.0,1,733.9,Anxiety
20:37.7,89,96.0,1,736.84,Anxiety
20:37.8,89,96.0,1,742.76,Anxiety
20:38.0,90,96.0,1,742.76,Anxiety
20:38.1,90,96.0,1,745.73,Anxiety
20:38.2,90,96.0,1,748.72,Anxiety
20:38.3,90,96.0,1,751.71,Anxiety
20:38.4,90,96.0,1,751.71,Anxiety
20:38.5,90,96.0,1,751.71,Anxiety
20:38.6,90,96.0,1,754.72,Anxiety
20:38.9,90,96.0,1,757.73,Anxiety
20:39.1,90,96.0,1,760.76,Anxiety
20:39.2,90,96.0,1,760.76,Anxiety
20:39.3,90,96.0,1,760.76,Anxiety
20:39.4,90,96.0,1,760.76,Anxiety
20:39.6,90,96.0,1,763.79,Anxiety
20:39.7,90,96.0,1,763.79,Anxiety
20:39.9,90,96.0,1,766.84,Anxiety
20:40.0,90,96.0,1,766.84,Anxiety
20:40.1,90,96.0,1,766.84,Anxiety
20:40.2,90,96.0,1,769.9,Anxiety
20:40.3,90,96.0,1,769.9,Anxiety
20:40.5,90,96.0,1,769.9,Anxiety
20:40.6,90,96.0,1,769.9,Anxiety
20:40.9,90,96.0,1,772.96,Anxiety
20:40.9,90,96.0,1,772.96,Anxiety
20:41.1,90,96.0,1,769.9,Anxiety
20:41.2,90,96.0,1,772.96,Anxiety
20:41.3,90,96.0,1,769.9,Anxiety
20:41.4,90,96.0,1,769.9,Anxiety
20:41.6,90,96.0,1,769.9,Anxiety
20:41.7,91,96.0,1,769.9,Anxiety
20:41.8,91,96.0,1,769.9,Anxiety
20:41.9,91,96.0,1,769.9,Anxiety
20:42.1,91,96.0,1,769.9,Anxiety
20:42.3,91,96.0,1,769.9,Anxiety
20:42.4,91,96.0,1,772.96,Anxiety
20:42.6,91,96.0,1,769.9,Anxiety
20:42.7,91,96.0,1,769.9,Anxiety
20:42.8,91,96.0,1,769.9,Anxiety
20:42.9,91,96.0,1,769.9,Anxiety
20:43.0,91,96.0,1,769.9,Anxiety
20:43.2,91,96.0,1,769.9,Anxiety
20:43.2,92,96.0,1,769.9,Anxiety
20:43.4,92,96.0,1,769.9,Anxiety
20:43.6,92,96.0,1,769.9,Anxiety
20:43.7,92,96.0,1,769.9,Anxiety
20:43.8,92,96.0,1,769.9,Anxiety
20:43.9,92,96.0,1,769.9,Anxiety
20:44.0,92,96.0,1,769.9,Anxiety
20:44.2,92,96.0,1,772.96,Anxiety
20:44.4,92,96.0,1,769.9,Anxiety
20:44.5,92,96.0,1,769.9,Anxiety
20:44.6,92,96.0,1,769.9,Anxiety
20:44.7,92,96.0,1,772.96,Anxiety
20:44.8,92,96.0,1,769.9,Anxiety
20:44.9,92,96.0,1,769.9,Anxiety
20:45.0,92,95.9,1,769.9,Anxiety
20:45.2,92,95.9,1,772.96,Anxiety
20:45.4,92,95.9,1,769.9,Anxiety
20:45.5,92,95.9,1,772.96,Anxiety
20:45.6,92,95.9,1,769.9,Anxiety
20:45.7,93,95.9,1,769.9,Anxiety
20:45.8,93,95.9,1,769.9,Anxiety
20:45.9,93,95.9,1,769.9,Anxiety
20:46.0,93,95.9,1,772.96,Anxiety
20:46.1,93,95.9,1,769.9,Anxiety
20:46.2,93,95.9,1,769.9,Anxiety
20:46.4,93,95.9,1,769.9,Anxiety
20:46.5,93,95.9,1,769.9,Anxiety
20:46.6,93,95.9,1,772.96,Anxiety
20:46.7,93,95.9,1,769.9,Anxiety
20:46.8,93,95.9,1,772.96,Anxiety
21:31.2,98,95.8,0,655.34,Sad
21:31.3,98,95.8,0,658.02,Sad
21:31.4,98,95.8,0,655.34,Sad
21:31.5,98,95.8,0,658.02,Sad
21:31.7,98,95.8,0,658.02,Sad
21:31.9,98,95.8,0,660.71,Sad
21:32.0,97,95.8,0,663.41,Sad
21:32.1,97,95.8,0,663.41,Sad
21:32.2,97,95.8,1,663.41,Sad
21:32.4,97,95.8,1,666.12,Sad
21:32.6,97,95.8,1,666.12,Sad
21:32.7,97,95.8,1,668.84,Sad
21:32.9,97,95.8,1,668.84,Sad
21:33.0,97,95.8,1,671.57,Sad
21:33.1,97,95.8,1,671.57,Sad
21:33.2,97,95.8,1,671.57,Sad
21:33.4,97,95.8,1,671.57,Sad
21:33.5,97,95.8,1,671.57,Sad
21:33.7,97,95.8,1,677.05,Sad
21:33.7,97,95.8,1,677.05,Sad
21:33.9,97,95.8,1,677.05,Sad
21:34.0,97,95.8,1,679.8,Sad
21:34.1,97,95.8,1,679.8,Sad
21:34.2,97,95.8,1,677.05,Sad
21:34.4,97,95.8,1,679.8,Sad
21:34.6,97,95.8,1,679.8,Sad
21:34.7,97,95.8,1,682.57,Sad
21:34.8,97,95.8,1,682.57,Sad
21:35.0,97,95.8,1,685.34,Sad
21:35.0,97,95.8,1,685.34,Sad
21:35.2,97,95.8,1,685.34,Sad
21:35.3,97,95.8,1,685.34,Sad
21:35.4,97,95.8,1,685.34,Sad
21:35.6,97,95.8,1,688.12,Sad
21:35.7,97,95.8,1,688.12,Sad
21:35.8,97,95.8,1,690.91,Sad
21:36.0,97,95.8,1,690.91,Sad
21:36.2,97,95.8,1,690.91,Sad
21:36.4,97,95.8,1,693.71,Sad
21:36.5,98,95.8,1,693.71,Sad
21:36.6,98,95.8,1,693.71,Sad
21:36.7,98,95.8,1,693.71,Sad
21:36.8,98,95.8,1,696.52,Sad
21:36.9,98,95.8,1,696.52,Sad
21:37.0,98,95.8,1,699.34,Sad
21:37.2,98,95.8,1,699.34,Sad
21:37.4,98,95.8,1,699.34,Sad
21:37.5,98,95.8,1,702.16,Sad
21:37.6,98,95.8,1,705.0,Sad
21:37.8,98,95.8,1,702.16,Sad
21:38.0,98,95.8,1,707.85,Sad
21:38.1,98,95.8,1,707.85,Sad
21:38.3,98,95.8,1,707.85,Sad
21:38.4,98,95.8,1,707.85,Sad
21:38.5,98,95.8,1,710.7,Sad
21:38.6,98,95.8,1,707.85,Sad
21:38.7,98,95.8,1,710.7,Sad
21:38.8,98,95.8,1,710.7,Sad
21:38.8,98,95.8,1,713.57,Sad
21:39.2,98,95.9,1,716.44,Sad
21:39.4,98,95.9,1,716.44,Sad
21:39.5,98,95.9,1,716.44,Sad
21:39.6,98,95.9,1,716.44,Sad
21:39.7,98,95.9,1,719.33,Sad
21:39.9,98,95.9,1,719.33,Sad
21:40.1,98,95.9,1,722.22,Sad
21:40.2,98,95.9,1,722.22,Sad
21:40.3,98,95.9,1,725.13,Sad
21:40.5,98,95.9,1,725.13,Sad
21:40.6,98,95.9,1,725.13,Sad
21:40.7,98,95.9,1,725.13,Sad
21:40.8,98,95.9,1,725.13,Sad
21:40.9,98,95.9,1,728.04,Sad
21:41.2,98,95.9,1,728.04,Sad
21:41.2,98,95.9,1,728.04,Sad
21:41.4,98,95.9,1,730.96,Sad
21:41.4,98,95.9,1,730.96,Sad
21:41.6,97,95.9,1,730.96,Sad
21:41.7,97,95.9,1,733.9,Sad
21:41.9,97,95.9,1,733.9,Sad
21:42.1,97,95.9,1,736.84,Sad
21:42.2,97,96.1,1,733.9,Sad
21:42.4,97,96.1,1,736.84,Sad
21:42.5,97,96.1,1,736.84,Sad
21:42.6,97,96.1,1,742.76,Sad
21:42.7,97,96.1,1,739.8,Sad
21:42.9,97,96.1,1,739.8,Sad
21:43.0,97,96.1,1,742.76,Sad
21:43.1,97,96.1,1,742.76,Sad
21:43.2,97,96.1,1,742.76,Sad
21:43.3,97,96.1,1,742.76,Sad
21:43.8,97,96.1,1,745.73,Sad
21:43.8,97,96.1,1,745.73,Sad
21:44.1,97,96.1,1,748.72,Sad
21:44.3,97,96.1,1,748.72,Sad
21:44.3,97,96.1,1,748.72,Sad
21:44.4,97,96.1,1,748.72,Sad
21:44.7,97,96.2,1,751.71,Sad
21:44.7,97,96.2,1,754.72,Sad
